,mean_fit_time,mean_score_time,mean_test_score,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,std_fit_time,std_score_time,std_test_score
0,0.43358596165974933,0.032665650049845375,0.5,0.4160029192647807,0.28539836866041823,940,18,136,4,68,76,5.497557739289786e-07,0.05936070635912049,0.060830282487222144,0.13556548021189216,171234,6,"{'colsample_bytree': 0.4160029192647807, 'learning_rate': 0.28539836866041823, 'max_bin': 940, 'max_depth': 18, 'min_child_samples': 136, 'min_child_weight': 4, 'n_estimators': 68, 'num_leaves': 76, 'reg_alpha': 5.497557739289786e-07, 'reg_lambda': 0.05936070635912049, 'scale_pos_weight': 0.060830282487222144, 'subsample': 0.13556548021189216, 'subsample_for_bin': 171234, 'subsample_freq': 6}",1,0.5,0.5,0.5,0.03085231188867366,0.006357543465053832,0.0
1,0.38761313756306964,0.01986543337504069,0.5,0.8390144719977516,0.5842928269761146,373,48,174,1,57,40,0.0005266983003701547,276.5424475574225,0.3016410771843142,0.9923710598637134,406716,4,"{'colsample_bytree': 0.8390144719977516, 'learning_rate': 0.5842928269761146, 'max_bin': 373, 'max_depth': 48, 'min_child_samples': 174, 'min_child_weight': 1, 'n_estimators': 57, 'num_leaves': 40, 'reg_alpha': 0.0005266983003701547, 'reg_lambda': 276.5424475574225, 'scale_pos_weight': 0.3016410771843142, 'subsample': 0.9923710598637134, 'subsample_for_bin': 406716, 'subsample_freq': 4}",1,0.5,0.5,0.5,0.024280539513454748,0.003337689998999885,0.0
2,0.4233720302581787,0.034337917963663735,0.5857293839481581,0.4503841871781403,0.6877728743793542,194,23,42,5,58,77,0.00010376808625045426,476.96194787286544,1.3165669602830552,0.387658500562527,179142,5,"{'colsample_bytree': 0.4503841871781403, 'learning_rate': 0.6877728743793542, 'max_bin': 194, 'max_depth': 23, 'min_child_samples': 42, 'min_child_weight': 5, 'n_estimators': 58, 'num_leaves': 77, 'reg_alpha': 0.00010376808625045426, 'reg_lambda': 476.96194787286544, 'scale_pos_weight': 1.3165669602830552, 'subsample': 0.387658500562527, 'subsample_for_bin': 179142, 'subsample_freq': 5}",1,0.5,0.7571907237517118,0.5,0.010609526831981296,0.008550590339778725,0.1212405667764897
3,0.40558401743570965,0.01960102717081706,0.5,0.8142720284737898,0.022066991249460103,638,41,107,1,88,88,0.1611980387486336,4.3806965488564525e-05,0.0009365503147654213,0.8391548832503206,344173,0,"{'colsample_bytree': 0.8142720284737898, 'learning_rate': 0.022066991249460103, 'max_bin': 638, 'max_depth': 41, 'min_child_samples': 107, 'min_child_weight': 1, 'n_estimators': 88, 'num_leaves': 88, 'reg_alpha': 0.1611980387486336, 'reg_lambda': 4.3806965488564525e-05, 'scale_pos_weight': 0.0009365503147654213, 'subsample': 0.8391548832503206, 'subsample_for_bin': 344173, 'subsample_freq': 0}",1,0.5,0.5,0.5,0.020571559417284637,0.003525618887218386,0.0
4,0.4384167989095052,0.021846612294514973,0.5,0.8015579071911014,0.07517239253342656,574,37,181,7,71,67,1.5057560255472018e-06,0.08186810622382998,0.029004593634154585,0.8835665823899177,202222,3,"{'colsample_bytree': 0.8015579071911014, 'learning_rate': 0.07517239253342656, 'max_bin': 574, 'max_depth': 37, 'min_child_samples': 181, 'min_child_weight': 7, 'n_estimators': 71, 'num_leaves': 67, 'reg_alpha': 1.5057560255472018e-06, 'reg_lambda': 0.08186810622382998, 'scale_pos_weight': 0.029004593634154585, 'subsample': 0.8835665823899177, 'subsample_for_bin': 202222, 'subsample_freq': 3}",1,0.5,0.5,0.5,0.04377111549067155,0.0021880761092205017,0.0
5,0.49285395940144855,0.03549528121948242,0.9218885660027664,0.7366877378057127,0.7563790218678241,247,12,161,4,73,57,0.011683028450342707,0.0048879464985534336,0.13267482411031659,0.5689543694097536,108942,5,"{'colsample_bytree': 0.7366877378057127, 'learning_rate': 0.7563790218678241, 'max_bin': 247, 'max_depth': 12, 'min_child_samples': 161, 'min_child_weight': 4, 'n_estimators': 73, 'num_leaves': 57, 'reg_alpha': 0.011683028450342707, 'reg_lambda': 0.0048879464985534336, 'scale_pos_weight': 0.13267482411031659, 'subsample': 0.5689543694097536, 'subsample_for_bin': 108942, 'subsample_freq': 5}",1,0.9483506072631167,0.8960819678113153,0.9212323290646908,0.023719434652498782,0.0066481220869547535,0.02134368076253769
6,1.332671324412028,0.41730713844299316,0.9182987774781108,0.6209085649172932,0.35540927532494104,423,44,121,6,82,46,0.004026635957416632,0.040887904512512056,109.72255122430063,0.6612742297240571,344698,3,"{'colsample_bytree': 0.6209085649172932, 'learning_rate': 0.35540927532494104, 'max_bin': 423, 'max_depth': 44, 'min_child_samples': 121, 'min_child_weight': 6, 'n_estimators': 82, 'num_leaves': 46, 'reg_alpha': 0.004026635957416632, 'reg_lambda': 0.040887904512512056, 'scale_pos_weight': 109.72255122430063, 'subsample': 0.6612742297240571, 'subsample_for_bin': 344698, 'subsample_freq': 3}",1,0.9438216375147683,0.9089407527292553,0.9021331764968511,0.06049942614236447,0.03228925476228499,0.018260387053867653
7,0.3911290963490804,0.020168860753377277,0.5,0.5479690370134094,0.6918603669668356,547,42,69,1,79,9,2.9618722230360503e-06,8.153638964242,0.0015718563651880596,0.577028860872224,376134,1,"{'colsample_bytree': 0.5479690370134094, 'learning_rate': 0.6918603669668356, 'max_bin': 547, 'max_depth': 42, 'min_child_samples': 69, 'min_child_weight': 1, 'n_estimators': 79, 'num_leaves': 9, 'reg_alpha': 2.9618722230360503e-06, 'reg_lambda': 8.153638964242, 'scale_pos_weight': 0.0015718563651880596, 'subsample': 0.577028860872224, 'subsample_for_bin': 376134, 'subsample_freq': 1}",1,0.5,0.5,0.5,0.02590462652815817,0.0031975028576030195,0.0
8,0.7045327027638754,0.15273467699686685,0.9122824038757549,0.955923206446829,0.2519085390684862,884,23,80,2,50,41,0.00022356829889037284,1.2908532337409298e-07,4.73588486119117,0.4499578015509351,149866,2,"{'colsample_bytree': 0.955923206446829, 'learning_rate': 0.2519085390684862, 'max_bin': 884, 'max_depth': 23, 'min_child_samples': 80, 'min_child_weight': 2, 'n_estimators': 50, 'num_leaves': 41, 'reg_alpha': 0.00022356829889037284, 'reg_lambda': 1.2908532337409298e-07, 'scale_pos_weight': 4.73588486119117, 'subsample': 0.4499578015509351, 'subsample_for_bin': 149866, 'subsample_freq': 2}",1,0.9398660051276129,0.8922386869523781,0.9047416920309609,0.08539539593077591,0.017687752278393084,0.020161668352132206
9,0.24188772837320963,0.021210273106892902,0.5,0.013594004182195795,0.43217539671382244,767,15,118,3,66,21,0.11080071157037095,5.745523087821567,3.573713830065675,0.029649078936835577,194589,7,"{'colsample_bytree': 0.013594004182195795, 'learning_rate': 0.43217539671382244, 'max_bin': 767, 'max_depth': 15, 'min_child_samples': 118, 'min_child_weight': 3, 'n_estimators': 66, 'num_leaves': 21, 'reg_alpha': 0.11080071157037095, 'reg_lambda': 5.745523087821567, 'scale_pos_weight': 3.573713830065675, 'subsample': 0.029649078936835577, 'subsample_for_bin': 194589, 'subsample_freq': 7}",1,0.5,0.5,0.5,0.02533976139447645,0.003464434081497395,0.0
10,1.0907762845357258,0.19985421498616537,0.9420868137404091,0.8654211391503349,0.4628094696677846,926,31,166,7,84,15,0.02936958957214436,0.017992215265920028,0.46162349679089043,0.9519402190187437,488558,9,"{'colsample_bytree': 0.8654211391503349, 'learning_rate': 0.4628094696677846, 'max_bin': 926, 'max_depth': 31, 'min_child_samples': 166, 'min_child_weight': 7, 'n_estimators': 84, 'num_leaves': 15, 'reg_alpha': 0.02936958957214436, 'reg_lambda': 0.017992215265920028, 'scale_pos_weight': 0.46162349679089043, 'subsample': 0.9519402190187437, 'subsample_for_bin': 488558, 'subsample_freq': 9}",1,0.9509043968517319,0.9426510266636329,0.9327047531757241,0.08612989192588134,0.02333423199428795,0.00744069531179058
11,0.510160764058431,0.06483658154805501,0.8333098981880411,0.9857531468886301,0.033033226589795336,939,4,46,8,72,34,8.910584561502635e-06,1.0245120418783897e-08,0.001483089389144663,0.36560051754033507,366705,0,"{'colsample_bytree': 0.9857531468886301, 'learning_rate': 0.033033226589795336, 'max_bin': 939, 'max_depth': 4, 'min_child_samples': 46, 'min_child_weight': 8, 'n_estimators': 72, 'num_leaves': 34, 'reg_alpha': 8.910584561502635e-06, 'reg_lambda': 1.0245120418783897e-08, 'scale_pos_weight': 0.001483089389144663, 'subsample': 0.36560051754033507, 'subsample_for_bin': 366705, 'subsample_freq': 0}",1,0.8366499911165659,0.8242941285057462,0.8389854747380215,0.02845284034224437,0.006790861800978191,0.006445969828033393
12,1.08296537399292,0.24320371945699057,0.8914026916414494,0.675503407738872,0.5241852859513129,740,19,175,9,81,17,8.592431005079768e-07,4.5202877779538545e-07,435.5401891384282,0.6162716102734326,173805,5,"{'colsample_bytree': 0.675503407738872, 'learning_rate': 0.5241852859513129, 'max_bin': 740, 'max_depth': 19, 'min_child_samples': 175, 'min_child_weight': 9, 'n_estimators': 81, 'num_leaves': 17, 'reg_alpha': 8.592431005079768e-07, 'reg_lambda': 4.5202877779538545e-07, 'scale_pos_weight': 435.5401891384282, 'subsample': 0.6162716102734326, 'subsample_for_bin': 173805, 'subsample_freq': 5}",1,0.8878794636620099,0.8957656296283577,0.8905630873318766,0.023402826038205517,0.035996482610038544,0.0032738025561743645
13,0.6176497141520182,0.11328514417012532,0.8869441607143139,0.464978641477019,1.0,100,29,103,4,77,66,0.00958863513759844,0.014970641704356724,499.99999999999994,0.291854149204088,115149,1,"{'colsample_bytree': 0.464978641477019, 'learning_rate': 1.0, 'max_bin': 100, 'max_depth': 29, 'min_child_samples': 103, 'min_child_weight': 4, 'n_estimators': 77, 'num_leaves': 66, 'reg_alpha': 0.00958863513759844, 'reg_lambda': 0.014970641704356724, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.291854149204088, 'subsample_for_bin': 115149, 'subsample_freq': 1}",1,0.8868959594346023,0.881189656948815,0.8927468672055774,0.06155259599901234,0.003134396249063756,0.0047183108475937745
14,1.0004044373830159,0.17801213264465332,0.9204523656298224,0.3114036285956248,1.0,210,50,103,8,92,8,1.2694610662928686e-05,6.561123187083535e-09,79.8540668685411,0.9838338945294656,461886,6,"{'colsample_bytree': 0.3114036285956248, 'learning_rate': 1.0, 'max_bin': 210, 'max_depth': 50, 'min_child_samples': 103, 'min_child_weight': 8, 'n_estimators': 92, 'num_leaves': 8, 'reg_alpha': 1.2694610662928686e-05, 'reg_lambda': 6.561123187083535e-09, 'scale_pos_weight': 79.8540668685411, 'subsample': 0.9838338945294656, 'subsample_for_bin': 461886, 'subsample_freq': 6}",1,0.928429835896349,0.9239143616998442,0.9090126599667724,0.1356756664823439,0.002270567401675296,0.008296428118517695
15,0.5310762723286947,0.04072984059651693,0.9333404122152998,0.9974036119301916,0.3246785562902887,857,32,188,8,84,14,0.012546162527370877,0.017266608564602767,0.05514844497027071,1.0,500000,10,"{'colsample_bytree': 0.9974036119301916, 'learning_rate': 0.3246785562902887, 'max_bin': 857, 'max_depth': 32, 'min_child_samples': 188, 'min_child_weight': 8, 'n_estimators': 84, 'num_leaves': 14, 'reg_alpha': 0.012546162527370877, 'reg_lambda': 0.017266608564602767, 'scale_pos_weight': 0.05514844497027071, 'subsample': 1.0, 'subsample_for_bin': 500000, 'subsample_freq': 10}",1,0.9491754222530814,0.9400218512142664,0.9108234881235001,0.05111153324592104,0.006644715703144365,0.016354413664872506
16,1.5943373839060466,0.3128020763397217,0.8772596590878152,0.938582580512835,0.18227548933393076,582,28,170,1,83,82,1.058984760649681e-05,4.6920368032352136e-08,499.99999999999994,0.6044028865428126,491382,10,"{'colsample_bytree': 0.938582580512835, 'learning_rate': 0.18227548933393076, 'max_bin': 582, 'max_depth': 28, 'min_child_samples': 170, 'min_child_weight': 1, 'n_estimators': 83, 'num_leaves': 82, 'reg_alpha': 1.058984760649681e-05, 'reg_lambda': 4.6920368032352136e-08, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.6044028865428126, 'subsample_for_bin': 491382, 'subsample_freq': 10}",1,0.8762279304656448,0.8977610554694577,0.8577900222805113,0.16293251318923616,0.018133282740459965,0.01633432482539477
17,0.4638991355895996,0.02236064275105794,0.5,0.7997947382590407,0.01,465,50,80,6,70,59,0.19851994981495905,0.036303980733319745,1.0523294380244413e-06,0.9937252446969598,500000,6,"{'colsample_bytree': 0.7997947382590407, 'learning_rate': 0.01, 'max_bin': 465, 'max_depth': 50, 'min_child_samples': 80, 'min_child_weight': 6, 'n_estimators': 70, 'num_leaves': 59, 'reg_alpha': 0.19851994981495905, 'reg_lambda': 0.036303980733319745, 'scale_pos_weight': 1.0523294380244413e-06, 'subsample': 0.9937252446969598, 'subsample_for_bin': 500000, 'subsample_freq': 6}",1,0.5,0.5,0.5,0.04763536940879935,0.004270183474453461,0.0
18,0.4490651289621989,0.04444654782613119,0.6574759842511664,0.37995005479606103,1.0,979,36,6,3,98,16,0.0009352273367479388,1.9640809202975432e-07,198.08119975464678,0.119064683031819,189119,9,"{'colsample_bytree': 0.37995005479606103, 'learning_rate': 1.0, 'max_bin': 979, 'max_depth': 36, 'min_child_samples': 6, 'min_child_weight': 3, 'n_estimators': 98, 'num_leaves': 16, 'reg_alpha': 0.0009352273367479388, 'reg_lambda': 1.9640809202975432e-07, 'scale_pos_weight': 198.08119975464678, 'subsample': 0.119064683031819, 'subsample_for_bin': 189119, 'subsample_freq': 9}",1,0.7861596624611383,0.3227577820802872,0.863506647663122,0.027576806489598423,0.013216970972432109,0.2387768724903462
19,0.3981807231903076,0.04644020398457845,0.9057937936567215,0.03951933000103804,0.6248874828157004,426,10,159,7,54,19,1.1949665621765691e-06,8.441809493113317e-09,0.0230751968538042,0.7938416332964406,381048,0,"{'colsample_bytree': 0.03951933000103804, 'learning_rate': 0.6248874828157004, 'max_bin': 426, 'max_depth': 10, 'min_child_samples': 159, 'min_child_weight': 7, 'n_estimators': 54, 'num_leaves': 19, 'reg_alpha': 1.1949665621765691e-06, 'reg_lambda': 8.441809493113317e-09, 'scale_pos_weight': 0.0230751968538042, 'subsample': 0.7938416332964406, 'subsample_for_bin': 381048, 'subsample_freq': 0}",1,0.9211029798253786,0.9126839537389617,0.8835939881256466,0.01871446512385307,0.006578242847473821,0.01606939261546568
20,0.5014690558115641,0.03548105557759603,0.9253950427349099,0.6470740993274605,0.8626403880007736,663,50,155,3,90,56,1.1936737980086807e-06,4.116010831797753e-09,0.06152376681567316,0.5045432708949293,437594,4,"{'colsample_bytree': 0.6470740993274605, 'learning_rate': 0.8626403880007736, 'max_bin': 663, 'max_depth': 50, 'min_child_samples': 155, 'min_child_weight': 3, 'n_estimators': 90, 'num_leaves': 56, 'reg_alpha': 1.1936737980086807e-06, 'reg_lambda': 4.116010831797753e-09, 'scale_pos_weight': 0.06152376681567316, 'subsample': 0.5045432708949293, 'subsample_for_bin': 437594, 'subsample_freq': 4}",1,0.9530530280384375,0.9284225161952271,0.8947087542232086,0.02754757753033361,0.0049509508072257185,0.023915015090736635
21,0.885938803354899,0.18008669217427573,0.9277039365372404,0.8606578620648436,0.4673240376904333,289,50,115,8,93,98,0.010403687426211485,0.01188137493642007,0.7485638464997373,0.7320999024502944,130184,0,"{'colsample_bytree': 0.8606578620648436, 'learning_rate': 0.4673240376904333, 'max_bin': 289, 'max_depth': 50, 'min_child_samples': 115, 'min_child_weight': 8, 'n_estimators': 93, 'num_leaves': 98, 'reg_alpha': 0.010403687426211485, 'reg_lambda': 0.01188137493642007, 'scale_pos_weight': 0.7485638464997373, 'subsample': 0.7320999024502944, 'subsample_for_bin': 130184, 'subsample_freq': 0}",1,0.9394748177050795,0.9405743027144445,0.9030623360622309,0.04605826052155624,0.004631499955980696,0.01742989276595024
22,0.5032912890116373,0.10849380493164062,0.9243138067398753,0.7869260825168573,0.9681921328004026,293,43,84,10,57,7,1.0788485808323615e-05,1.0218960116960486e-09,43.44105974237743,1.0,150843,0,"{'colsample_bytree': 0.7869260825168573, 'learning_rate': 0.9681921328004026, 'max_bin': 293, 'max_depth': 43, 'min_child_samples': 84, 'min_child_weight': 10, 'n_estimators': 57, 'num_leaves': 7, 'reg_alpha': 1.0788485808323615e-05, 'reg_lambda': 1.0218960116960486e-09, 'scale_pos_weight': 43.44105974237743, 'subsample': 1.0, 'subsample_for_bin': 150843, 'subsample_freq': 0}",1,0.937769040204261,0.9208387174324608,0.9143332589218637,0.05438967098598195,0.013682885959794956,0.009878147464877458
23,1.2348912556966145,0.30613183975219727,0.9238066099868552,0.8403575881595824,0.10931967892305951,547,25,97,6,90,54,0.012887108006086896,2.3530502256200504e-09,197.08668259701346,0.39694239303832407,324376,0,"{'colsample_bytree': 0.8403575881595824, 'learning_rate': 0.10931967892305951, 'max_bin': 547, 'max_depth': 25, 'min_child_samples': 97, 'min_child_weight': 6, 'n_estimators': 90, 'num_leaves': 54, 'reg_alpha': 0.012887108006086896, 'reg_lambda': 2.3530502256200504e-09, 'scale_pos_weight': 197.08668259701346, 'subsample': 0.39694239303832407, 'subsample_for_bin': 324376, 'subsample_freq': 0}",1,0.9533925491976176,0.9175197154619879,0.9005066777139079,0.10610445170365049,0.018587782666712366,0.022043527909651695
